"","linename","seed.num","face.length","face.width","face.area","face.perimeter"
"536","CHOONCHAN LOCAL"," 6"," 921.7429"," 808.6018"," 551427.5","2331"
"537","CHOONCHAN LOCAL"," 7","1021.5640"," 869.0713"," 650582.0","2550"
"538","CHOONCHAN LOCAL"," 8"," 921.3078"," 831.7025"," 560002.5","2349"
"539","CHOONCHAN LOCAL"," 9"," 954.5413"," 829.1826"," 599642.0","2464"
"540","CHOONCHAN LOCAL","10"," 966.0750"," 863.5499"," 627764.5","2529"
"541","72-8-13"," 1","1043.0307"," 877.2666"," 663180.0","2596"
"542","72-8-13"," 2"," 894.8816"," 812.4226"," 536292.5","2345"
"543","72-8-13"," 3","1063.9117"," 912.2299"," 706647.5","2655"
"544","72-8-13"," 4","1067.2769"," 908.6639"," 698624.5","2617"
"545","72-8-13"," 5"," 930.4069"," 825.4614"," 581009.5","2415"
"546","72-8-13"," 6"," 849.4498"," 827.8005"," 537563.0","2330"
"547","72-8-13"," 7"," 851.9636"," 724.0790"," 460430.0","2146"
"548","72-8-13"," 8"," 837.0006"," 736.8442"," 459599.0","2182"
"549","72-8-13"," 9"," 960.5342"," 865.7745"," 629833.5","2527"
"550","72-8-13","10","1042.7128"," 873.2769"," 653715.5","2537"
"551","AI HUI"," 1","1109.2380"," 803.4434"," 626872.0","2544"
"552","AI HUI"," 2","1129.6345"," 831.6938"," 706021.0","2702"
"553","AI HUI"," 3","1132.8663"," 890.0486"," 784697.5","2861"
"554","AI HUI"," 4"," 941.7271"," 724.3669"," 518781.0","2290"
"555","AI HUI"," 5"," 870.0632"," 653.6640"," 415166.0","2080"
"556","AI HUI"," 6"," 913.5606"," 715.7500"," 451321.0","2118"
"557","AI HUI"," 7","1194.5447"," 845.0458"," 734602.5","2773"
"558","AI HUI"," 8","1095.0516"," 800.2600"," 678394.5","2693"
"559","AI HUI"," 9","1137.0457"," 865.9062"," 727501.0","2728"
"560","AI HUI","10","1031.8047"," 786.5510"," 613926.5","2525"
"561","NUO CAO LIANG"," 1","1168.9487"," 844.7403"," 708753.0","2676"
"562","NUO CAO LIANG"," 2","1110.0721"," 832.1424"," 676944.0","2662"
"563","NUO CAO LIANG"," 3"," 960.0417"," 739.0679"," 511748.0","2280"
"564","NUO CAO LIANG"," 4","1025.5033"," 728.6588"," 553291.0","2396"
"565","NUO CAO LIANG"," 5","1027.4016"," 835.8689"," 667762.0","2660"
"566","NUO CAO LIANG"," 6","1013.7066"," 722.5622"," 539608.0","2382"
"567","NUO CAO LIANG"," 7","1177.1058"," 842.6431"," 724448.0","2794"
"568","NUO CAO LIANG"," 8","1130.9293"," 849.7799"," 701427.5","2665"
"569","NUO CAO LIANG"," 9","1067.7715"," 805.7398"," 618395.0","2560"
"570","NUO CAO LIANG","10","1141.8060"," 836.9618"," 716634.0","2726"
"571","LIAOZA 1"," 1","1307.6349"," 893.0253"," 833320.0","2972"
"572","LIAOZA 1"," 2","1206.1650"," 865.8459"," 755277.0","2854"
"573","LIAOZA 1"," 3","1295.7816"," 965.1896"," 890172.0","3042"
"574","LIAOZA 1"," 4","1099.3180"," 831.3500"," 676828.0","2628"
"575","LIAOZA 1"," 5","1060.2646"," 791.7090"," 609992.5","2613"
"576","LIAOZA 1"," 6"," 895.8934"," 651.2661"," 418077.0","2050"
"577","LIAOZA 1"," 7","1007.1033"," 734.6635"," 522686.0","2334"
"578","LIAOZA 1"," 8","1138.9789"," 843.0437"," 677066.0","2652"
"579","LIAOZA 1"," 9","1083.5003"," 728.5784"," 575075.5","2435"
"580","LIAOZA 1","10","1058.9358"," 809.0264"," 608078.5","2449"
"581","BIG WHITE HULL"," 1","1323.6623","1032.6810"," 980061.5","3155"
"582","BIG WHITE HULL"," 2","1289.9353"," 829.9540"," 742031.5","2873"
"583","BIG WHITE HULL"," 3","1398.5714","1044.4772","1032905.0","3256"
"584","BIG WHITE HULL"," 4","1148.3867"," 823.9977"," 678937.5","2657"
"585","BIG WHITE HULL"," 5","1361.9288","1031.6633"," 988874.5","3265"
"586","BIG WHITE HULL"," 6","1109.5170"," 756.8843"," 622667.0","2604"
"587","BIG WHITE HULL"," 7","1246.2070","1020.4259"," 920938.5","3067"
"588","BIG WHITE HULL"," 8","1156.6330"," 825.2142"," 682891.0","2658"
"589","BIG WHITE HULL"," 9","1411.4266","1010.6866","1011612.0","3246"
"590","BIG WHITE HULL","10","1086.2504"," 758.4255"," 601997.5","2537"
"591","XIONG YUE 334"," 1","1149.6869"," 921.6544"," 779016.0","2800"
"592","XIONG YUE 334"," 2","1143.4098"," 956.4384"," 823833.0","2960"
"593","XIONG YUE 334"," 3","1178.8214"," 952.8670"," 829009.0","2890"
"594","XIONG YUE 334"," 4","1007.9370"," 857.5407"," 642362.5","2559"
"595","XIONG YUE 334"," 5","1060.5847"," 911.3161"," 729069.0","2756"
"596","XIONG YUE 334"," 6","1206.2877"," 965.2092"," 870933.0","3006"
"597","XIONG YUE 334"," 7","1192.6743","1016.9381"," 898865.5","2997"
"598","XIONG YUE 334"," 8","1041.9674"," 827.5576"," 655883.0","2622"
"599","XIONG YUE 334"," 9","1136.6393"," 952.6074"," 799211.0","2874"
"600","XIONG YUE 334","10","1168.5384"," 930.7807"," 816284.5","2927"
"601","AS 5781 HUAN SA PHAUNG AH LPYSU"," 1","1080.0981"," 877.5888"," 710920.0","2722"
"602","AS 5781 HUAN SA PHAUNG AH LPYSU"," 2","1080.8367"," 792.3158"," 635285.5","2593"
"603","AS 5781 HUAN SA PHAUNG AH LPYSU"," 3","1027.1202"," 836.7316"," 650686.0","2578"
"604","AS 5781 HUAN SA PHAUNG AH LPYSU"," 4","1072.5913"," 835.4870"," 647220.0","2598"
"605","AS 5781 HUAN SA PHAUNG AH LPYSU"," 5","1086.2827"," 844.2112"," 663520.5","2609"
"606","AS 5781 HUAN SA PHAUNG AH LPYSU"," 6","1022.5507"," 880.0199"," 666772.0","2572"
"607","AS 5781 HUAN SA PHAUNG AH LPYSU"," 7","1020.3200"," 835.8211"," 635388.0","2546"
"608","AS 5781 HUAN SA PHAUNG AH LPYSU"," 8","1073.5548"," 875.6926"," 694065.5","2675"
"609","AS 5781 HUAN SA PHAUNG AH LPYSU"," 9","1006.1590"," 798.8220"," 602562.5","2491"
"610","AS 5781 HUAN SA PHAUNG AH LPYSU","10","1041.1724"," 853.5013"," 638824.5","2587"
"611","KALJANPUR"," 1","1103.1682"," 918.7194"," 731192.5","2757"
"612","KALJANPUR"," 2","1139.5179"," 984.6734"," 810875.0","2836"
"613","KALJANPUR"," 3","1165.7568","1022.4079"," 871175.5","2939"
"614","KALJANPUR"," 4","1107.6304"," 957.4467"," 774242.0","2766"
"615","KALJANPUR"," 5","1103.2792","1005.3484"," 811608.0","2866"
"616","KALJANPUR"," 6","1050.1109"," 927.0554"," 718815.0","2670"
"617","KALJANPUR"," 7","1119.8259"," 939.2648"," 771672.0","2760"
"618","KALJANPUR"," 8"," 929.7763"," 837.4315"," 595449.5","2457"
"619","KALJANPUR"," 9","1202.1664","1027.2788"," 886619.0","2938"
"620","KALJANPUR","10","1012.4080"," 901.1515"," 668336.5","2563"
"621","IKEDACHO MATSUO ZAIRAI"," 1","1152.6287"," 856.5976"," 707668.5","2731"
"622","IKEDACHO MATSUO ZAIRAI"," 2","1129.5911"," 851.9915"," 670740.0","2598"
"623","IKEDACHO MATSUO ZAIRAI"," 3"," 963.9943"," 700.0913"," 495688.0","2260"
"624","IKEDACHO MATSUO ZAIRAI"," 4","1096.4671"," 798.6597"," 602007.0","2440"
"625","IKEDACHO MATSUO ZAIRAI"," 5"," 969.3812"," 772.2225"," 559714.5","2407"
"626","IKEDACHO MATSUO ZAIRAI"," 6"," 976.4307"," 788.9684"," 567967.5","2415"
"627","IKEDACHO MATSUO ZAIRAI"," 7","1097.4666"," 822.5088"," 649408.0","2584"
"628","IKEDACHO MATSUO ZAIRAI"," 8"," 997.0702"," 797.6971"," 594885.0","2458"
"629","IKEDACHO MATSUO ZAIRAI"," 9"," 962.6006"," 781.4975"," 526927.0","2300"
"630","IKEDACHO MATSUO ZAIRAI","10","1050.7735"," 834.1807"," 635160.5","2493"
"631","SC NO.0217 CI1197"," 1","1168.4605"," 911.7843"," 743881.0","2760"
"632","SC NO.0217 CI1197"," 2","1281.3157"," 914.6153"," 831327.5","2929"
"633","SC NO.0217 CI1197"," 3","1072.7651"," 862.2316"," 655488.5","2563"
"634","SC NO.0217 CI1197"," 4","1135.8349"," 868.4035"," 705071.0","2684"
"635","SC NO.0217 CI1197"," 5","1160.6123"," 899.9646"," 747905.0","2764"
"636","SC NO.0217 CI1197"," 6","1118.3533"," 844.4881"," 689479.0","2654"
"637","SC NO.0217 CI1197"," 7","1093.9415"," 823.9088"," 640536.5","2575"
"638","SC NO.0217 CI1197"," 8","1133.8011"," 859.4153"," 702024.5","2687"
"639","SC NO.0217 CI1197"," 9","1150.0509"," 892.1162"," 737624.0","2754"
"640","SC NO.0217 CI1197","10","1156.7753"," 910.6082"," 752505.5","2745"
"641","GOOSENECK"," 1","1109.2493","1060.8436"," 889047.5","3047"
"642","GOOSENECK"," 2","1249.3470","1067.0470"," 938988.0","3120"
"643","GOOSENECK"," 3","1135.4175","1028.2385"," 862263.0","2936"
"644","GOOSENECK"," 4","1102.7824","1013.3731"," 848783.5","2959"
"645","GOOSENECK"," 5","1087.3123","1087.2645"," 888037.5","2995"
"646","GOOSENECK"," 6","1103.3281","1022.4837"," 854117.5","2915"
"647","GOOSENECK"," 7","1135.4316"," 998.7497"," 879945.0","3012"
"648","GOOSENECK"," 8","1157.8312","1118.4178"," 971403.0","3128"
"649","GOOSENECK"," 9","1111.8961","1002.5613"," 846877.0","2910"
"650","GOOSENECK","10","1076.5398"," 997.1364"," 811091.0","2862"
"651","MARIANGARIJORA MUDDAHIHAL"," 1"," 931.4274"," 743.8465"," 510292.5","2287"
"652","MARIANGARIJORA MUDDAHIHAL"," 2"," 818.9731"," 747.6423"," 477894.5","2217"
"653","MARIANGARIJORA MUDDAHIHAL"," 3"," 734.1206"," 599.3893"," 331212.0","1846"
"654","MARIANGARIJORA MUDDAHIHAL"," 4"," 770.5595"," 635.1333"," 360063.0","1910"
"655","MARIANGARIJORA MUDDAHIHAL"," 5"," 782.1637"," 683.1384"," 413350.0","2080"
"656","MARIANGARIJORA MUDDAHIHAL"," 6"," 818.1889"," 724.0003"," 454140.5","2147"
"657","MARIANGARIJORA MUDDAHIHAL"," 7"," 853.4460"," 696.5960"," 444696.0","2126"
"658","MARIANGARIJORA MUDDAHIHAL"," 8"," 833.3187"," 768.0735"," 508741.0","2312"
"659","MARIANGARIJORA MUDDAHIHAL"," 9"," 776.6473"," 719.7617"," 430323.0","2094"
"660","MARIANGARIJORA MUDDAHIHAL","10"," 829.6047"," 698.7207"," 423180.5","2067"
"661","AS 4136 MASAKA LUWEMEA"," 1","1203.5103"," 876.4803"," 785437.0","2906"
"662","AS 4136 MASAKA LUWEMEA"," 2","1193.7709"," 835.5690"," 724523.5","2777"
"663","AS 4136 MASAKA LUWEMEA"," 3","1247.6362"," 828.1613"," 738868.0","2842"
"664","AS 4136 MASAKA LUWEMEA"," 4","1140.2478"," 800.1182"," 674421.0","2694"
"665","AS 4136 MASAKA LUWEMEA"," 5","1249.2694"," 874.7337"," 761883.5","2847"
